key_2,report_year,comp_name,sec_code,badflag_m4,Finanomalies142,Leverage9,Finanomalies122,Finanomalies101,Finanomalies100,Finanomalies97,Finanomalies112,Finanomalies5,Finanomalies1,Finanomalies32,Finanomalies87,Finanomalies61
江西国泰集团股份有限公司_20201231,2020,江西国泰集团股份有限公司,C,0,0.458358311,0.169611166,0.104130066,2.338454087,0.789041202,2.344959612,0.050382703,0.122333355,0.035966023,0.006777658,0.944710706,0.404004704
浙江佐力药业股份有限公司_20201231,2020,浙江佐力药业股份有限公司,C,0,0.589689157,0.252503002,0.033113189,2.977830747,0.729320005,6.628944083,0.000363007,0.110070252,0.016992663,0.013670388,0.393144407,0.621933386
杭州炬华科技股份有限公司_20201231,2020,杭州炬华科技股份有限公司,C,0,0.858132783,0.547183455,0.015289456,0.605966322,0.0,-0.046080097,0.0453528709999999,0.117660746,0.0220828379999999,0.00568448,2.008224231,0.367569747
上海龙头(集团)股份有限公司_20201231,2020,上海龙头(集团)股份有限公司,C,0,0.09852458,0.074593433,0.086240158,2.822746881,0.66365396,-0.629736741,0.005489614,0.161679979,0.042324329,0.00555484,-1.398872769,0.243421333
襄阳汽车轴承股份有限公司_20201231,2020,襄阳汽车轴承股份有限公司,C,0,0.678400325,0.295246053,0.044983126,0.0,0.125418523,0.003244282,0.018117275,0.15153766,0.0218103789999999,0.016382846,0.0,0.100795331
山东双一科技股份有限公司_20201231,2020,山东双一科技股份有限公司,C,0,0.896083327,0.477102062,0.0515172709999999,1.577237201,0.0,0.7966854720000001,0.029218155,0.233441846,0.019654031,0.008161629,1.274160517,0.415753586
武汉天喻信息产业股份有限公司_20201231,2020,武汉天喻信息产业股份有限公司,C,0,0.892221941,0.2160010289999999,0.07662405,2.151992223,3.178753849,-0.7806119090000001,0.000351465,0.26121798,0.021428057,0.005178354,-0.23458226,0.25474742
凯迪生态环境科技股份有限公司_20201231,2020,凯迪生态环境科技股份有限公司,D,0,0.0,0.140726147,0.183270717,0.0,0.013350882,-1.0,0.133954936,0.077329591,0.0344116229999999,0.033819156,-4.82540401,0.066241973
河南豫能控股股份有限公司_20201231,2020,河南豫能控股股份有限公司,D,0,0.002173496,0.124331107,0.062591855,0.0,0.095202745,-0.760864785,0.107259276,0.077564581,0.026129877,0.01114542,0.452266248,0.09011475
四川大通燃气开发股份有限公司_20201231,2020,四川大通燃气开发股份有限公司,D,0,0.018260907,0.112974948,0.032667262,0.0,0.191814084,-0.569332851,0.045004903,0.055202281,0.021915617,0.007224869,0.577669839,0.236349067
新疆火炬燃气股份有限公司_20201231,2020,新疆火炬燃气股份有限公司,D,0,0.503381025,0.077747182,0.090824117,2.521020612,1.61687342,0.0,0.033999942,0.066002965,0.017982961,0.007917528,0.403381024,0.39653703
黑龙江国中水务股份有限公司_20201231,2020,黑龙江国中水务股份有限公司,D,0,0.055577098,0.110997815,0.060285994,0.262014141,2.723988108,0.0,0.081237071,0.050289987,0.2193404189999999,0.020924021,0.0,0.330731943
森特士兴集团股份有限公司_20201231,2020,森特士兴集团股份有限公司,E,0,1.000180592,0.26558813,0.007270346,1.545729907,0.744224001,-0.03811628,0.009651299,0.253387104,0.006617677,0.002891473,3.859477649,0.2065762589999999
深圳市维业装饰集团股份有限公司_20201231,2020,深圳市维业装饰集团股份有限公司,E,0,0.750558602,0.471536609,0.006836025,2.729025853,1.50862389,0.068201916,0.0,0.2239970539999999,0.039055541,0.003931915,0.46644519,0.133649964
深圳市建艺装饰集团股份有限公司_20201231,2020,深圳市建艺装饰集团股份有限公司,E,0,0.998934698,0.333957781,0.021070797,3.4421810880000003,0.247577939,-0.101547784,0.004179607,0.624782995,0.028537092,0.0057235409999999,0.0,0.146860032
成都市路桥工程股份有限公司_20201231,2020,成都市路桥工程股份有限公司,E,0,0.96489658,0.349043326,0.174938041,2.305561175,0.39040591,-0.744369678,0.000505412,0.0870385769999999,0.114993931,0.002555949,0.0,0.0387603679999999
上海汇通能源股份有限公司_20201231,2020,上海汇通能源股份有限公司,F,0,0.471676412,0.129318661,0.481690152,0.141510333,0.0,0.0,0.0,0.008124446,107.9634503,0.038435659,0.0,0.272652638
一心堂药业集团股份有限公司_20201231,2020,一心堂药业集团股份有限公司,F,0,0.6939454620000001,0.507052641,0.044468559,3.97245109,27.04156835,0.219354306,0.001652851,0.087050437,0.0133191989999999,0.002543496,0.8882958590000001,0.39570672
深圳市同益实业股份有限公司_20201231,2020,深圳市同益实业股份有限公司,F,0,0.7119156240000001,0.388530467,0.008709583,6.164091186,0.42970106,-0.572594842,0.009287786,0.544619679,0.008516013,0.0013779279999999,0.0,0.103536489
广州市广百股份有限公司_20201231,2020,广州市广百股份有限公司,F,0,0.509607426,0.294940531,0.1524267809999999,2.820544122,0.0,0.7574910890000001,0.007737757,0.0069618269999999,0.036554477,0.0262227789999999,4.70051284,0.2144410239999999
利群商业集团股份有限公司_20201231,2020,利群商业集团股份有限公司,F,0,0.044716889,0.143135798,0.221054797,0.0,0.205257595,-0.4271614039999999,0.098341708,0.014181252,0.071281176,0.008887126,0.349087593,0.225555555
四川成渝高速公路股份有限公司_20201231,2020,四川成渝高速公路股份有限公司,G,0,0.442086267,0.080911155,0.105134172,0.0,0.177118047,0.157039368,0.003081415,0.00824041,0.124719215,0.010618464,0.424106958,0.332866901
港中旅华贸国际物流股份有限公司_20201231,2020,港中旅华贸国际物流股份有限公司,G,0,0.607041232,0.55793925,0.128731874,5.45836465,4.480111228,0.7428501809999999,0.001279769,0.3760283729999999,0.007211534,0.0006784639999999,0.960266039,0.118018273
普元信息技术股份有限公司_20201231,2020,普元信息技术股份有限公司,I,0,1.0,0.180002171,0.075710127,0.379379975,0.0,-0.319267089,0.000995124,0.190412995,0.0367010679999999,0.006365251,1.5107426169999998,0.596387232
依米康科技集团股份有限公司_20201231,2020,依米康科技集团股份有限公司,I,0,0.300282355,0.277209653,0.070967296,5.163918576,0.260392128,0.4815501029999999,0.00076414,0.340637737,0.018015622,0.006891533,0.0,0.231776122
安徽皖通科技股份有限公司_20201231,2020,安徽皖通科技股份有限公司,I,0,0.6665579229999999,0.594067484,0.0089058619999999,1.187656145,33.23511764,-0.552148829,0.020684811,0.256140872,0.707172858,0.004443297,-2.308332479,0.263006635
北京辰安科技股份有限公司_20201231,2020,北京辰安科技股份有限公司,I,0,0.471328828,0.502024014,0.021002476,1.171066458,1.809328742,-0.2978545589999999,0.0,0.437827861,0.050913895,0.004919771,2.026638933,0.5129901339999999
北京宝兰德软件股份有限公司_20201231,2020,北京宝兰德软件股份有限公司,I,0,0.928329371,0.047113788,0.054591647,0.190353371,0.0,0.091815913,0.0,0.171603664,0.067721424,0.009026006,2.607907416,0.945470732
湖北盛天网络技术股份有限公司_20201231,2020,湖北盛天网络技术股份有限公司,I,0,0.366872863,0.4159089139999999,0.054439137,1.269962052,7.254017354,-1.0,0.0,0.141487508,0.090828523,0.002678515,0.790179654,0.397195154
上海天玑科技股份有限公司_20201231,2020,上海天玑科技股份有限公司,I,0,1.001984888,0.513324816,0.028151596,0.508737923,0.0,0.478917362,0.0,0.066152975,0.054333307,0.008670395,2.855429777,0.335607302
华扬联众数字技术股份有限公司_20201231,2020,华扬联众数字技术股份有限公司,I,0,0.798217053,0.622754361,0.072508705,6.876752395,0.31398297,0.217446102,0.0,0.7231481129999999,0.018386098,0.0,0.0,0.118758039
汉鼎宇佑互联网股份有限公司_20201231,2020,汉鼎宇佑互联网股份有限公司,I,0,0.8261650429999999,0.393109361,0.028037971,8.263655303,0.4141804089999999,-0.2251458439999999,0.0,0.084485054,0.21073672,0.009923639,0.0,0.152375323
上海中信信息发展股份有限公司_20201231,2020,上海中信信息发展股份有限公司,I,0,0.799730987,0.184981898,0.03953789,0.0,0.374439892,0.793958666,0.271550939,0.324057649,0.138823928,0.0070888209999999,-2.674216483,0.333190993
中孚信息股份有限公司_20201231,2020,中孚信息股份有限公司,I,0,0.253980425,0.46060705,0.167431858,0.709675446,0.0,12.3028209,0.0,0.222479785,0.040677574,0.010858194,1.495899699,0.6787627279999999
深圳经济特区房地产(集团)股份有限公司_20201231,2020,深圳经济特区房地产(集团)股份有限公司,K,0,0.564602963,0.138242333,0.2063515389999999,0.56094868,31.85172878,-0.98171111,0.0,0.019248651,0.033453632,0.204309648,1.302492301,0.453684846
中国国际贸易中心股份有限公司_20201231,2020,中国国际贸易中心股份有限公司,K,0,0.922736734,0.017838363,0.0,3.2508683960000004,0.697436211,0.125895036,0.0,0.036438676,0.024780202,0.103252678,0.7778117520000001,0.53085317
沙河实业股份有限公司_20201231,2020,沙河实业股份有限公司,K,0,0.035628652,0.13063271,0.267060739,0.369447477,3.759668776,-0.568188523,0.0,0.00051865,0.055336817,0.147627685,0.042058815,0.274751971
上海临港控股股份有限公司_20201231,2020,上海临港控股股份有限公司,K,0,0.0362023329999999,0.173585847,0.147663538,0.595960571,0.270751751,0.667671696,0.000172984,0.003929591,0.323834927,0.054929701,0.0,0.58945901
广州粤泰集团股份有限公司_20201231,2020,广州粤泰集团股份有限公司,K,0,0.880661037,0.120105264,0.256678488,0.5365528829999999,0.158790298,-0.023007489,0.0,0.0079322419999999,0.081555935,0.1577880519999999,-3.917838272,0.343910619
东莞宏远工业区股份有限公司_20201231,2020,东莞宏远工业区股份有限公司,K,0,0.0335757739999999,0.070135857,0.117257196,1.469506176,0.808651509,-0.0993833559999999,0.0002196209999999,0.006594961,0.5712440329999999,0.195020703,-0.474307117,0.2433461089999999
深圳市中洲投资控股股份有限公司_20201231,2020,深圳市中洲投资控股股份有限公司,K,0,0.014037793,0.128166378,0.171884728,0.615183619,0.315777396,-0.0084598,3.74e-06,0.002729752,0.038820484,0.086362083,0.50080804,0.359576523
上海金桥出口加工区开发股份有限公司_20201231,2020,上海金桥出口加工区开发股份有限公司,K,0,0.2177904239999999,0.070798993,0.088482851,2.564371223,0.23771417,0.0,0.062518894,0.005013347,0.511034703,0.076245925,0.451238207,0.5790239
南都物业服务集团股份有限公司_20201231,2020,南都物业服务集团股份有限公司,K,0,0.6739063679999999,0.223760486,0.44669922,4.647341603,0.0,0.558880545,0.0,0.192319596,0.061241345,0.003937245,1.569608563,0.235765645
浙江米奥兰特商务会展股份有限公司_20201231,2020,浙江米奥兰特商务会展股份有限公司,L,0,0.750840475,0.035838503,0.050501267,0.24355979,0.0,0.0,0.0,0.002195848,0.266299328,0.010712227,0.0,0.415930928
太空智造股份有限公司_20201231,2020,太空智造股份有限公司,L,0,0.214029169,0.187425358,0.3059838019999999,0.0,0.084153245,5.345404762,0.0,0.348834266,0.185187524,0.004895078,0.0,0.2915248239999999
上海畅联国际物流股份有限公司_20201231,2020,上海畅联国际物流股份有限公司,L,0,0.4799602679999999,0.278118914,0.208725568,1.787957324,0.0,-1.0,0.001083136,0.086824438,0.020176651,0.006267711,0.563331267,0.222627485
北方联合出版传媒(集团)股份有限公司_20201231,2020,北方联合出版传媒(集团)股份有限公司,R,0,0.3425077239999999,0.584397058,0.075285681,2.492239775,0.0,-0.323874611,0.095083233,0.1082015269999999,0.044924121,0.0038986359999999,1.043238156,0.208861947
青岛城市传媒股份有限公司_20201231,2020,青岛城市传媒股份有限公司,R,0,0.000227715,0.369239037,0.033701105,1.902665256,4.159958267,-0.212650205,0.0,0.099816239,0.031009691,0.0061815709999999,0.764616975,0.3821736579999999
德艺文化创意集团股份有限公司_20201231,2020,德艺文化创意集团股份有限公司,R,0,0.929507058,0.355607688,0.0430555659999999,5.874825794,0.940957093,-1.0,0.247974896,0.220051881,0.02866684,0.001292693,1.087459647,0.205475006
西安博通资讯股份有限公司_20201231,2020,西安博通资讯股份有限公司,S,0,0.0682036999999999,0.073600812,0.63963785,0.0,0.0,0.0,0.001722302,0.004216546,0.077867417,0.002671942,0.7342887790000001,0.545786407
珠海华金资本股份有限公司_20201231,2020,珠海华金资本股份有限公司,S,0,0.0382907679999999,0.055829892,0.01692093,0.0,0.507709366,0.5572631370000001,0.08960326,0.053239455,0.073597575,0.010358819,1.294492627,0.4366703529999999
鞍山重型矿山机器股份有限公司_20201231,2020,鞍山重型矿山机器股份有限公司,C,1,0.999436679,0.1452997369999999,0.007177136,0.509355695,0.0,-0.052753072,0.002189961,0.13702545,0.042415124,0.014223043,0.055868352,0.35016079
安徽古井贡酒股份有限公司_20201231,2020,安徽古井贡酒股份有限公司,C,1,0.571252471,0.106633719,0.311204346,1.463576837,45.65735782,-0.875024719,0.0183825689999999,0.004473261,0.301618619,0.157916729,0.671671208,0.761600009
巴士在线股份有限公司_20201231,2020,巴士在线股份有限公司,L,1,0.068791246,0.003687344,0.94610844,0.0,0.0,-0.832027795,0.0,0.07502121,2.312380503,0.066402371,0.0,0.104612259
北部湾港股份有限公司_20201231,2020,北部湾港股份有限公司,G,1,0.041990194,0.11774087,0.097426063,0.0,0.495173473,0.0,0.072866366,0.020744191,0.145524383,0.0072003169999999,0.6091386870000001,0.36970182
北大医药股份有限公司_20201231,2020,北大医药股份有限公司,C,1,0.439618566,0.3377368839999999,0.238109896,1.931763224,1.868360259,0.102448073,0.000191105,0.522482287,0.041041161,0.006518128,0.0,0.329548921
北海银河生物产业投资股份有限公司_20201231,2020,北海银河生物产业投资股份有限公司,C,1,0.009574119,0.1224497919999999,0.214134925,2.903979178,0.6942426970000001,0.058682084,0.002568429,0.240621286,0.0977235319999999,0.008262783,3.484918113,0.273634463
北京华谊嘉信整合营销顾问集团股份有限公司_20201231,2020,北京华谊嘉信整合营销顾问集团股份有限公司,L,1,0.002231737,0.316328523,0.203861397,0.0,0.048081869,-0.151496263,0.0,0.542222923,0.084079326,0.0026949459999999,-11.37740319,0.216093439
北京嘉寓门窗幕墙股份有限公司_20201231,2020,北京嘉寓门窗幕墙股份有限公司,E,1,0.176629533,0.229091426,0.1913595569999999,2.563475746,0.4692351629999999,0.692471273,0.001240824,0.20506124,0.235496866,0.006766047,9.564030728,0.152576514
北京无线天利移动信息技术股份有限公司_20201231,2020,北京无线天利移动信息技术股份有限公司,I,1,0.408940936,0.5601268739999999,0.04415721,1.251527577,0.0,0.0,0.0,0.048824274,0.1494649519999999,0.001293347,-1.879162232,0.203205233
本钢板材股份有限公司_20201231,2020,本钢板材股份有限公司,C,1,1.002594522,0.13609447,0.021542211,33.74368618,0.6036593170000001,-0.216543447,0.0282607579999999,0.003772138,0.016780491,0.0044340709999999,0.0,0.092399103
财信地产发展集团股份有限公司_20201231,2020,财信地产发展集团股份有限公司,K,1,0.006064198,0.113037795,0.037570092,1.216010387,0.611207924,22468.23285,7.56e-06,0.000521682,0.079934129,0.018237427,0.1125253919999999,0.2243786689999999
长城国际动漫游戏股份有限公司_20201231,2020,长城国际动漫游戏股份有限公司,I,1,0.0,0.03326159,0.281154338,0.0,0.002301702,1.064482877,0.027889751,0.013916555,0.399340054,0.988574387,0.0,0.198851152
长春中天能源股份有限公司_20201231,2020,长春中天能源股份有限公司,D,1,0.0,0.028093381,0.308309209,0.0,0.0400135739999999,-0.478549467,0.2255594769999999,0.018413307,0.3724845979999999,0.058005707,-9.417990093,0.088797954
长园集团股份有限公司_20201231,2020,长园集团股份有限公司,C,1,0.01031156,0.201528723,0.135779142,13.78200898,0.302832013,-0.7501214829999999,0.000472187,0.256964332,0.010709021,0.0082962909999999,0.539720368,0.4259327129999999
成都博瑞传播股份有限公司_20201231,2020,成都博瑞传播股份有限公司,R,1,5.01e-05,0.197522859,0.346768349,0.644788199,71.26476423,0.0,0.000233132,0.05550115,0.264329695,0.019580051,1.291564943,0.3373449429999999
大湖水殖股份有限公司_20201231,2020,大湖水殖股份有限公司,A,1,0.214115941,0.1334688769999999,0.133954666,2.307905468,0.678706368,-0.5801885529999999,0.0027164529999999,0.1036077369999999,0.115095928,0.013016105,0.0,0.222074949
大唐电信科技股份有限公司_20201231,2020,大唐电信科技股份有限公司,C,1,0.01949356,0.162109799,0.3817147489999999,0.0,0.216640598,0.171887478,0.0,0.152391017,0.079562236,0.009930899,-53.96350223,0.232664167
东莞勤上光电股份有限公司_20201231,2020,东莞勤上光电股份有限公司,C,1,0.0,0.212427232,0.0572746509999999,0.630922126,53.43204247,-0.97123679,0.000237102,0.109742095,0.097221542,0.005903998,0.0,0.231785002
方大集团股份有限公司_20201231,2020,方大集团股份有限公司,C,1,0.008213829,0.199305596,0.034820086,3.350047209,0.6485233220000001,-0.101032389,0.014209896,0.069381528,0.057007628,0.0,0.914765727,0.281556817
方正科技集团股份有限公司_20201231,2020,方正科技集团股份有限公司,C,1,0.001378267,0.269034117,0.127528203,0.0,0.32026854,0.295042113,0.0940976819999999,0.138426079,0.023446317,0.005425445,-1.270808968,0.166256634
抚顺特殊钢股份有限公司_20201231,2020,抚顺特殊钢股份有限公司,C,1,1.009151126,0.173201656,0.129393825,1.734923973,0.343960187,7.155455801,0.0032883009999999,0.048825425,0.020792029,0.012118822,0.948947943,0.169751337
辅仁药业集团制药股份有限公司_20201231,2020,辅仁药业集团制药股份有限公司,C,1,7.45e-05,0.034003934,0.247239496,5.238678445,0.014649453,-0.24119112,0.023144252,0.353504837,0.003481649,0.015843437,-30.58921522,0.426386286
甘肃皇台酒业股份有限公司_20201231,2020,甘肃皇台酒业股份有限公司,C,1,0.538357247,0.179415902,0.482930994,0.0,0.136283047,0.0,0.0,0.033601362,0.020626946,0.185308499,0.0,0.441337287
格力地产股份有限公司_20201231,2020,格力地产股份有限公司,K,1,1.57e-05,0.0827735679999999,0.1125837359999999,0.431758595,0.151484393,-0.378567501,0.002151552,0.016513265,0.019155208,0.072126703,0.396216935,0.348741064
冠福控股股份有限公司_20201231,2020,冠福控股股份有限公司,C,1,0.0,0.053472118,0.103799145,0.0,0.312405003,-0.163037294,0.063847223,0.045630017,0.020991924,0.000600216,0.228722494,0.107256718
广东东方锆业科技股份有限公司_20201231,2020,广东东方锆业科技股份有限公司,C,1,0.8686479709999999,0.167846453,0.017047336,0.0,0.234333177,12.02544355,0.076972545,0.0429606109999999,0.009354631,0.0160993239999999,-4.820306621,0.222896296
广东金刚玻璃科技股份有限公司_20201231,2020,广东金刚玻璃科技股份有限公司,C,1,0.216987055,0.198058805,0.144232128,3.090629837,0.08094625,-0.983412085,0.0082479069999999,0.298596666,0.30925387,0.018218125,0.0,0.282484361
广誉远中药股份有限公司_20201231,2020,广誉远中药股份有限公司,C,1,0.0152906339999999,0.1645235669999999,0.069034943,0.720727633,1.172340606,2.122606131,0.000350312,0.455491125,0.082015358,0.014042185,0.0,0.7809582909999999
哈尔滨电气集团佳木斯电机股份有限公司_20201231,2020,哈尔滨电气集团佳木斯电机股份有限公司,C,1,0.0,0.408412506,0.103078944,1.263143485,237.7280896,0.0,0.003842633,0.206002377,0.05056684,0.009133368,0.8498140540000001,0.297185747
海南亚太实业发展股份有限公司_20201231,2020,海南亚太实业发展股份有限公司,K,1,0.0,0.112828225,0.533275313,0.0,0.39425865,11.35252102,0.005970421,0.073771278,0.022042806,0.008732243,0.0,0.1335324219999999
杭州天目山药业股份有限公司_20201231,2020,杭州天目山药业股份有限公司,C,1,0.17167537,0.207990316,0.2065190039999999,0.0,0.064052448,-0.998243652,0.138869523,0.099150919,0.2512740739999999,0.009674914,0.0,0.4110335979999999
合肥丰乐种业股份有限公司_20201231,2020,合肥丰乐种业股份有限公司,A,1,0.098740189,0.185192841,0.055901557,3.280374219,0.584356292,-0.283986001,0.013789135,0.085108624,0.0105819389999999,0.004305979,0.340810041,0.156964154
河南大有能源股份有限公司_20201231,2020,河南大有能源股份有限公司,B,1,0.6670098879999999,0.157397647,0.12513341,0.0,0.702101959,0.184517034,0.032392532,0.051583549,0.070473051,0.037581026,0.0,0.254250951
黑龙江北大荒农业股份有限公司_20201231,2020,黑龙江北大荒农业股份有限公司,A,1,0.996358787,0.103423683,0.195065041,1.6875150769999998,526.7737666,0.139313178,0.005026932,0.001595537,0.104177883,0.002371306,0.934253566,0.763523828
恒逸石化股份有限公司_20201231,2020,恒逸石化股份有限公司,C,1,0.029930202,0.0926395959999999,0.005666125,0.0,0.195246065,-0.024991961,0.082436458,0.0443791159999999,0.021648227,0.001393474,0.902770262,0.0501018409999999
湖北武昌鱼股份有限公司_20201231,2020,湖北武昌鱼股份有限公司,C,1,0.4550948179999999,0.067213868,0.41399641,0.0,0.0,0.0,0.0,0.05461016,0.046756035,0.000252514,0.0,0.245802021
湖南景峰医药股份有限公司_20201231,2020,湖南景峰医药股份有限公司,C,1,0.0,0.090771745,0.1095327909999999,0.0,0.112392568,0.0,0.030706676,0.171879792,0.0348972929999999,0.01864292,0.0,0.71374612
华仁药业股份有限公司_20201231,2020,华仁药业股份有限公司,C,1,0.4366415629999999,0.126957032,0.29709562,2.983858148,0.4261060129999999,-0.6052977589999999,0.003457166,0.252584171,0.061252493,0.013456028,0.0,0.494823138
华锐风电科技(集团)股份有限公司_20201231,2020,华锐风电科技(集团)股份有限公司,C,1,0.842840288,0.4187248779999999,0.0,4.668863767,0.3639511279999999,0.58338225,0.0,0.091350968,0.062459805,0.0113242439999999,0.0,0.238822901
华塑控股股份有限公司_20201231,2020,华塑控股股份有限公司,C,1,0.039987307,0.016909141,0.7412155090000001,0.523241844,0.0,-0.1115712,0.0,0.029805188,0.020224741,0.0121236789999999,0.0,0.1879206239999999
华仪电气股份有限公司_20201231,2020,华仪电气股份有限公司,C,1,0.273015868,0.5287027639999999,0.0,0.0,0.325943392,0.1702041839999999,0.062302431,0.290730501,0.069689476,0.010041285,0.0,0.264774974
怀集登云汽配股份有限公司_20201231,2020,怀集登云汽配股份有限公司,C,1,0.012263553,0.246611597,0.17752043,2.171353448,0.593521581,-0.793197033,0.01362559,0.163807879,0.060506418,0.008494628,0.276664141,0.253702508
淮河能源(集团)股份有限公司_20201231,2020,淮河能源(集团)股份有限公司,G,1,0.074499887,0.1699328819999999,0.059778,0.0,0.362696974,0.980359281,0.017327372,0.064783693,0.015211483,0.007036341,0.4222026239999999,0.1138211119999999
惠而浦(中国)股份有限公司_20201231,2020,惠而浦(中国)股份有限公司,C,1,0.676888281,0.424195847,0.0841408959999999,3.196445794,0.0,-0.873528746,0.045194051,0.223090901,0.010359321,0.006633602,0.0,0.221498325
吉林敖东药业集团股份有限公司_20201231,2020,吉林敖东药业集团股份有限公司,C,1,0.003975581,0.067686074,0.4385485079999999,0.469170565,1.008726499,0.0,0.00486216,0.034768363,0.12382868,0.019106737,4.406684712,0.684352563
